source_id,strategy,candidate,baseline_drift,robust_drift,transfer_ratio
poly_3627,greedy,[*]CS([*])C(=O)NCS,1.8561768531799316,1.6969366073608398,0.9142106283965952
poly_3627,metropolis,[*]CC([*])C(=O)NCO,0.0,0.0,0.0
poly_3627,random,[*]CC([*])C(=O)NCO,0.0,0.0,0.0
poly_3629,greedy,[*]CCOCSOC(=O)CCCCC(=O)O[*],1.3837823867797852,0.2646822929382324,0.19127450635802457
poly_3629,metropolis,[*]CCOCCOC(=O)CCCCC(=O)O[*],0.0,4.76837158203125e-07,0.0
poly_3629,random,[*]CCOCCOC(=O)CCCCC(=O)O[*],0.0,4.76837158203125e-07,0.0
poly_3655,greedy,[*]CNC(=O)CCCSCCCCC(=O)N[*],1.0317554473876953,0.7336735725402832,0.7110925116972956
poly_3655,metropolis,[*]CNC(=O)CCCCCCCCC(=O)N[*],0.0,0.0,0.0
poly_3655,random,[*]CNC(=O)CCCCCCCCC(=O)N[*],0.0,0.0,0.0
poly_367,greedy,[*]S-C([*])c1nc2ccccc2n1C,2.553443670272827,1.4691987037658691,0.5753793282656946
poly_367,metropolis,[*]C=C([*])c1nc2ccccc2n1C,0.0,2.384185791015625e-07,0.0
poly_367,random,[*]C=C([*])c1nc2ccccc2n1C,0.0,2.384185791015625e-07,0.0
poly_3703,greedy,[*]CC(S[*])C1CC(F)(F)C1(F)F,1.7056069374084473,1.753453254699707,1.0280523702395108
poly_3703,metropolis,[*]CC(O[*])C1CC(F)(F)C1(F)F,0.0,0.0,0.0
poly_3703,random,[*]CC(O[*])C1CC(F)(F)C1(F)F,0.0,0.0,0.0
poly_3746,greedy,[*]SC(=O)CCS(=O)(=O)CCC([*])=O,1.5081837177276611,0.5023884773254395,0.33310827548408645
poly_3746,metropolis,[*]OC(=O)CCS(=O)(=O)CCC([*])=O,0.0,0.0,0.0
poly_3746,random,[*]OC(=O)CCS(=O)(=O)CCC([*])=O,0.0,0.0,0.0
poly_3763,greedy,[*]SC(C)(C)CS([*])(=S)=O,2.5272703170776367,1.6826820373535156,0.6658100742065671
poly_3763,metropolis,[*]CC(C)(C)CS([*])(=O)=O,0.0,0.0,0.0
poly_3763,random,[*]CC(C)(C)CS([*])(=O)=O,0.0,0.0,0.0
poly_3779,greedy,[*]SCCCCCOC(=O)C(=O)O[*],1.1499409675598145,0.8659558296203613,0.7530437248947898
poly_3779,metropolis,[*]CCCCCCOC(=O)C(=O)O[*],0.0,4.76837158203125e-07,0.0
poly_3779,random,[*]CCCCCCOC(=O)C(=O)O[*],0.0,4.76837158203125e-07,0.0
poly_3799,greedy,[*]CCOCSOC(=O)C(C)C(=O)O[*],1.1011090278625488,0.11404895782470703,0.10357644423831183
poly_3799,metropolis,[*]CCOCCOC(=O)C(C)C(=O)O[*],0.0,0.0,0.0
poly_3799,random,[*]CCOCCOC(=O)C(C)C(=O)O[*],0.0,0.0,0.0
poly_3842,greedy,[*]SSCCNC(=O)O[*],1.160301685333252,1.233283519744873,1.0628990161215355
poly_3842,metropolis,[*]CCCCNC(=O)O[*],0.0,0.0,0.0
poly_3842,random,[*]CCCCNC(=O)O[*],0.0,0.0,0.0
poly_4015,greedy,[*]CC1CCC(COC(=S)CCCC(=O)O[*])CC1,0.9245867729187012,0.8872289657592773,0.9595951313022854
poly_4015,metropolis,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,0.0,0.0,0.0
poly_4015,random,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,0.0,0.0,0.0
poly_442,greedy,[*]c1nc2ccs(/c3ccc4nc(-c5cccc6cc7c([*])cccc7cc56)sc4c3)cc2s1,0.82792067527771,0.03927111625671387,0.0474334286235105
poly_442,metropolis,[*]c1nc2ccc(-c3ccc4nc(-c5cccc6cc7c([*])cccc7cc56)sc4c3)cc2s1,0.0,2.384185791015625e-07,0.0
poly_442,random,[*]c1nc2ccc(-c3ccc4nc(-c5cccc6cc7c([*])cccc7cc56)sc4c3)cc2s1,0.0,2.384185791015625e-07,0.0
poly_449,greedy,[*]C(S1)=CC=C1C(\S)C(S2)=CC=C2O[*],0.769925594329834,0.4644947052001953,0.6032981740326547
poly_449,metropolis,[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],0.0,0.0,0.0
poly_449,random,[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],0.0,0.0,0.0
poly_45,greedy,[*]S-CC(CO)=C([*])n1c2ccccc2c2ccccc21,1.665471076965332,1.438284158706665,0.8635899948063787
poly_45,metropolis,[*]C#CC(CO)=C([*])n1c2ccccc2c2ccccc21,0.0,0.0,0.0
poly_45,random,[*]C#CC(CO)=C([*])n1c2ccccc2c2ccccc21,0.0,0.0,0.0
poly_466,greedy,[*]c1cc(-c2ccnnc2)c([*])o1,2.1455254554748535,0.5931029319763184,0.2764371452516984
poly_466,metropolis,[*]c1cc(-c2ccccc2)c([*])s1,0.0,2.384185791015625e-07,0.0
poly_466,random,[*]c1cc(-c2ccccc2)c([*])s1,0.0,2.384185791015625e-07,0.0
poly_483,greedy,[*]s1cc(C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,0.36285924911499023,0.010367870330810547,0.028572705135938164
poly_483,metropolis,[*]c1cc(C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,0.0,0.0,0.0
poly_483,random,[*]c1cc(C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,0.0,0.0,0.0
poly_512,greedy,[*]C(=O)Nc1ccc(NC(=O)c2ccs3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,0.4940645694732666,0.10624027252197266,0.21503317397407753
poly_512,metropolis,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,0.0,0.0,0.0
poly_512,random,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,0.0,0.0,0.0
poly_514,greedy,[*]Ns1cc(NC(=O)Nc2ccc(NC([*])=O)cc2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1,0.9305727481842041,0.3219614028930664,0.34598198101255284
poly_514,metropolis,[*]Nc1cc(NC(=O)Nc2ccc(NC([*])=O)cc2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1,0.0,4.76837158203125e-07,0.0
poly_514,random,[*]Nc1cc(NC(=O)Nc2ccc(NC([*])=O)cc2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1,0.0,4.76837158203125e-07,0.0
poly_517,greedy,[*]C(C=C1)=CC=C1C(=O)C(S2)=CC=C2O[*],0.9864022731781006,0.5639462471008301,0.5717203441592296
poly_517,metropolis,[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2O[*],0.0,0.0,0.0
poly_517,random,[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2O[*],0.0,0.0,0.0
poly_660,greedy,[*]CI([*])n1s2ccc(I)cc2c2cc(I)ccc21,2.4088759422302246,0.804619312286377,0.33402272743918526
poly_660,metropolis,[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,0.0,0.0,0.0
poly_660,random,[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,0.0,0.0,0.0
poly_675,greedy,[*]c1ccc(-s2nnc([*])o2)c(SCC)c1,2.2919247150421143,0.6490259170532227,0.283179422427624
poly_675,metropolis,[*]c1ccc(-c2nnc([*])o2)c(OCC)c1,0.0,0.0,0.0
poly_675,random,[*]c1ccc(-c2nnc([*])o2)c(OCC)c1,0.0,0.0,0.0
poly_754,greedy,[*]NC(=O)c1ccc(C(=O)Ns2ccc3c(c2)[nH]c(=O)c2cc([*])ccc23)cc1,0.47708797454833984,0.13892078399658203,0.2911848367758559
poly_754,metropolis,[*]NC(=O)c1ccc(C(=O)Nc2ccc3c(c2)[nH]c(=O)c2cc([*])ccc23)cc1,0.0,0.0,0.0
poly_754,random,[*]NC(=O)c1ccc(C(=O)Nc2ccc3c(c2)[nH]c(=O)c2cc([*])ccc23)cc1,0.0,0.0,0.0
poly_769,greedy,[*]c1ccs(-s2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,0.9822182655334473,0.35258960723876953,0.35897276563806974
poly_769,metropolis,[*]c1ccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,0.0,0.0,0.0
poly_769,random,[*]c1ccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,0.0,0.0,0.0
poly_782,greedy,[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)ccc4ns3-c3ccccc3)cc2)cc1,0.7843384742736816,0.44456982612609863,0.5668086428346922
poly_782,metropolis,[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,0.0,2.384185791015625e-07,0.0
poly_782,random,[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,0.0,2.384185791015625e-07,0.0
poly_793,greedy,[*]c1ccc(N2C(=O)c3ccc(P(=O)(s4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,1.0044806003570557,0.18028640747070312,0.17948221937448866
poly_793,metropolis,[*]c1ccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,0.0,4.76837158203125e-07,0.0
poly_793,random,[*]c1ccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,0.0,4.76837158203125e-07,0.0
poly_898,greedy,[*]c1cccc(N2C(=O)c3ccc(P(=O)(s4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,0.7432796955108643,0.432542085647583,0.5819371742023601
poly_898,metropolis,[*]c1cccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,0.0,0.0,0.0
poly_898,random,[*]c1cccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,0.0,0.0,0.0
poly_903,greedy,[*]CCCCSCCCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O[*])cc3)cc2)cc1,0.3262948989868164,0.23293781280517578,0.7138873869265955
poly_903,metropolis,[*]CCCCCCCCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O[*])cc3)cc2)cc1,0.0,4.76837158203125e-07,0.0
poly_903,random,[*]CCCCCCCCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O[*])cc3)cc2)cc1,0.0,4.76837158203125e-07,0.0
poly_930,greedy,[*]P(=O)OCCOC(=O)c1ccc([*])s1,1.8986756801605225,0.6878869533538818,0.3622982906147114
poly_930,metropolis,[*]C(=O)OCCOC(=O)c1ccc([*])o1,0.0,0.0,0.0
poly_930,random,[*]C(=O)OCCOC(=O)c1ccc([*])o1,0.0,0.0,0.0
poly_956,greedy,[*]SCCCCCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O[*])cc2)cc1,0.5333302021026611,0.3441472053527832,0.6452797985112758
poly_956,metropolis,[*]CCCCCCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O[*])cc2)cc1,0.0,4.76837158203125e-07,0.0
poly_956,random,[*]CCCCCCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O[*])cc2)cc1,0.0,4.76837158203125e-07,0.0
poly_967,greedy,[*]NC(S1)=CC=C1C(=S)N[*],1.5116751194000244,0.5087511539459229,0.3365479443412705
poly_967,metropolis,[*]CC(S1)=CC=C1C(=S)O[*],0.0,4.76837158203125e-07,0.0
poly_967,random,[*]CC(S1)=CC=C1C(=S)O[*],0.0,4.76837158203125e-07,0.0
poly_990,greedy,[*]Os1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,1.687851905822754,0.002686023712158203,0.001591385892857042
poly_990,metropolis,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,0.0,2.384185791015625e-07,0.0
poly_990,random,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,0.0,2.384185791015625e-07,0.0
