model,token,position,relative_position,seq_length,delta
ordinary_baseline,(,3,0.15,20,0.20569109916687012
ordinary_baseline,S,4,0.2,20,0.15427422523498535
ordinary_baseline,1,5,0.25,20,0.3503141403198242
ordinary_baseline,),6,0.3,20,0.4079453945159912
ordinary_baseline,=,7,0.35,20,0.16822361946105957
ordinary_baseline,C,8,0.4,20,0.06929159164428711
ordinary_baseline,C,9,0.45,20,0.06929159164428711
ordinary_baseline,=,10,0.5,20,0.3236277103424072
ordinary_baseline,C,11,0.55,20,0.06441235542297363
ordinary_baseline,1,12,0.6,20,0.26409268379211426
ordinary_baseline,C,13,0.65,20,0.39438533782958984
ordinary_baseline,(,14,0.7,20,0.2749941349029541
ordinary_baseline,=,15,0.75,20,0.6269652843475342
ordinary_baseline,S,16,0.8,20,0.03979325294494629
ordinary_baseline,),17,0.85,20,0.04100346565246582
ordinary_baseline,O,18,0.9,20,0.943981409072876
ordinary_baseline,[*],19,0.95,20,0.26026272773742676
ordinary_baseline,[*],0,0.0,17,0.5069479942321777
ordinary_baseline,C,1,0.058823529411764705,17,0.3727149963378906
ordinary_baseline,C,2,0.11764705882352941,17,0.3727149963378906
ordinary_baseline,C,3,0.17647058823529413,17,0.3727149963378906
ordinary_baseline,O,4,0.23529411764705882,17,0.31360483169555664
ordinary_baseline,C,5,0.29411764705882354,17,0.3368864059448242
ordinary_baseline,(,6,0.35294117647058826,17,0.3593316078186035
ordinary_baseline,=,7,0.4117647058823529,17,0.22754192352294922
ordinary_baseline,O,8,0.47058823529411764,17,0.465362548828125
ordinary_baseline,),9,0.5294117647058824,17,0.22167396545410156
ordinary_baseline,C,10,0.5882352941176471,17,0.23625564575195312
ordinary_baseline,(,11,0.6470588235294118,17,0.09759140014648438
ordinary_baseline,=,12,0.7058823529411765,17,0.16197919845581055
ordinary_baseline,O,13,0.7647058823529411,17,0.09139633178710938
ordinary_baseline,),14,0.8235294117647058,17,0.2541341781616211
ordinary_baseline,O,15,0.8823529411764706,17,0.12906646728515625
ordinary_baseline,[*],16,0.9411764705882353,17,0.0744466781616211
ordinary_baseline,[*],0,0.0,32,0.2566971778869629
ordinary_baseline,C,1,0.03125,32,0.36144208908081055
ordinary_baseline,C,2,0.0625,32,0.36144208908081055
ordinary_baseline,C,3,0.09375,32,0.36144208908081055
ordinary_baseline,C,4,0.125,32,0.36144208908081055
ordinary_baseline,(,5,0.15625,32,0.3835029602050781
ordinary_baseline,C,6,0.1875,32,0.3500399589538574
ordinary_baseline,),7,0.21875,32,0.36310911178588867
ordinary_baseline,(,8,0.25,32,0.36618852615356445
ordinary_baseline,C,9,0.28125,32,0.3203773498535156
ordinary_baseline,),10,0.3125,32,0.33001041412353516
ordinary_baseline,C,11,0.34375,32,0.2377772331237793
ordinary_baseline,N,12,0.375,32,0.2123112678527832
ordinary_baseline,C,13,0.40625,32,0.14451074600219727
ordinary_baseline,(,14,0.4375,32,0.14733171463012695
ordinary_baseline,=,15,0.46875,32,0.016551494598388672
ordinary_baseline,O,16,0.5,32,0.1365041732788086
ordinary_baseline,),17,0.53125,32,0.07411766052246094
ordinary_baseline,C,18,0.5625,32,0.0697793960571289
ordinary_baseline,C,19,0.59375,32,0.0697793960571289
ordinary_baseline,C,20,0.625,32,0.0697793960571289
ordinary_baseline,C,21,0.65625,32,0.0697793960571289
ordinary_baseline,C,22,0.6875,32,0.0697793960571289
ordinary_baseline,C,23,0.71875,32,0.0697793960571289
ordinary_baseline,C,24,0.75,32,0.0697793960571289
ordinary_baseline,C,25,0.78125,32,0.0697793960571289
ordinary_baseline,(,26,0.8125,32,0.07718276977539062
ordinary_baseline,=,27,0.84375,32,0.048497676849365234
ordinary_baseline,O,28,0.875,32,0.21794557571411133
ordinary_baseline,),29,0.90625,32,0.06048870086669922
ordinary_baseline,N,30,0.9375,32,0.27883434295654297
ordinary_baseline,[*],31,0.96875,32,0.008546829223632812
ordinary_baseline,[*],0,0.0,33,0.3597414493560791
ordinary_baseline,C,1,0.030303030303030304,33,0.41738176345825195
ordinary_baseline,1,2,0.06060606060606061,33,0.2091517448425293
ordinary_baseline,=,3,0.09090909090909091,33,0.7160682678222656
ordinary_baseline,C,4,0.12121212121212122,33,0.029157161712646484
ordinary_baseline,S,5,0.15151515151515152,33,0.01796245574951172
ordinary_baseline,C,6,0.18181818181818182,33,0.08044624328613281
ordinary_baseline,(,7,0.21212121212121213,33,0.22200441360473633
ordinary_baseline,=,8,0.24242424242424243,33,0.16231107711791992
ordinary_baseline,C,9,0.2727272727272727,33,0.18245220184326172
ordinary_baseline,2,10,0.30303030303030304,33,0.16777324676513672
ordinary_baseline,S,11,0.3333333333333333,33,0.2731351852416992
ordinary_baseline,C,12,0.36363636363636365,33,0.28710079193115234
ordinary_baseline,=,13,0.3939393939393939,33,0.156646728515625
ordinary_baseline,C,14,0.42424242424242425,33,0.4652750492095947
ordinary_baseline,(,15,0.45454545454545453,33,0.7405602931976318
ordinary_baseline,c,16,0.48484848484848486,33,0.3298020362854004
ordinary_baseline,3,17,0.5151515151515151,33,0.4345211982727051
ordinary_baseline,c,18,0.5454545454545454,33,0.351104736328125
ordinary_baseline,c,19,0.5757575757575758,33,0.351104736328125
ordinary_baseline,c,20,0.6060606060606061,33,0.351104736328125
ordinary_baseline,(,21,0.6363636363636364,33,0.2469484806060791
ordinary_baseline,[*],22,0.6666666666666666,33,0.259415864944458
ordinary_baseline,),23,0.696969696969697,33,0.07819509506225586
ordinary_baseline,c,24,0.7272727272727273,33,0.06888723373413086
ordinary_baseline,c,25,0.7575757575757576,33,0.06888723373413086
ordinary_baseline,3,26,0.7878787878787878,33,0.07331228256225586
ordinary_baseline,),27,0.8181818181818182,33,0.08832907676696777
ordinary_baseline,S,28,0.8484848484848485,33,0.1515793800354004
ordinary_baseline,2,29,0.8787878787878788,33,0.5005397796630859
ordinary_baseline,),30,0.9090909090909091,33,0.2484736442565918
ordinary_baseline,S,31,0.9393939393939394,33,0.06493806838989258
ordinary_baseline,1,32,0.9696969696969697,33,0.04845237731933594
ordinary_baseline,[*],0,0.0,36,0.7036972045898438
ordinary_baseline,N,1,0.027777777777777776,36,0.7775142192840576
ordinary_baseline,=,2,0.05555555555555555,36,1.0879855155944824
ordinary_baseline,c,3,0.08333333333333333,36,0.503056526184082
ordinary_baseline,1,4,0.1111111111111111,36,0.5103235244750977
ordinary_baseline,c,5,0.1388888888888889,36,0.4858841896057129
ordinary_baseline,(,6,0.16666666666666666,36,0.41927647590637207
ordinary_baseline,=,7,0.19444444444444445,36,0.9453375339508057
ordinary_baseline,N,8,0.2222222222222222,36,0.5645012855529785
ordinary_baseline,c,9,0.25,36,0.5470256805419922
ordinary_baseline,2,10,0.2777777777777778,36,0.5328683853149414
ordinary_baseline,c,11,0.3055555555555556,36,0.5457844734191895
ordinary_baseline,c,12,0.3333333333333333,36,0.5457844734191895
ordinary_baseline,c,13,0.3611111111111111,36,0.5457844734191895
ordinary_baseline,(,14,0.3888888888888889,36,0.4582953453063965
ordinary_baseline,[*],15,0.4166666666666667,36,0.2568795680999756
ordinary_baseline,),16,0.4444444444444444,36,0.698822021484375
ordinary_baseline,c,17,0.4722222222222222,36,0.5290389060974121
ordinary_baseline,c,18,0.5,36,0.5290389060974121
ordinary_baseline,2,19,0.5277777777777778,36,0.47016334533691406
ordinary_baseline,),20,0.5555555555555556,36,0.5901632308959961
ordinary_baseline,c,21,0.5833333333333334,36,0.4554717540740967
ordinary_baseline,2,22,0.6111111111111112,36,0.41744303703308105
ordinary_baseline,c,23,0.6388888888888888,36,0.21478724479675293
ordinary_baseline,c,24,0.6666666666666666,36,0.21478724479675293
ordinary_baseline,c,25,0.6944444444444444,36,0.21478724479675293
ordinary_baseline,c,26,0.7222222222222222,36,0.21478724479675293
ordinary_baseline,3,27,0.75,36,0.3746337890625
ordinary_baseline,c,28,0.7777777777777778,36,0.22643470764160156
ordinary_baseline,c,29,0.8055555555555556,36,0.22643470764160156
ordinary_baseline,c,30,0.8333333333333334,36,0.22643470764160156
ordinary_baseline,c,31,0.8611111111111112,36,0.22643470764160156
ordinary_baseline,1,32,0.8888888888888888,36,0.2223188877105713
ordinary_baseline,c,33,0.9166666666666666,36,0.23062658309936523
ordinary_baseline,3,34,0.9444444444444444,36,0.12911200523376465
ordinary_baseline,2,35,0.9722222222222222,36,0.08994889259338379
ordinary_baseline,[*],0,0.0,59,0.8290693759918213
ordinary_baseline,C,1,0.01694915254237288,59,0.8198785781860352
ordinary_baseline,c,2,0.03389830508474576,59,0.7791025638580322
ordinary_baseline,1,3,0.05084745762711865,59,0.7472147941589355
ordinary_baseline,c,4,0.06779661016949153,59,0.5674147605895996
ordinary_baseline,c,5,0.0847457627118644,59,0.5674147605895996
ordinary_baseline,(,6,0.1016949152542373,59,0.5155704021453857
ordinary_baseline,C,7,0.11864406779661017,59,0.31908202171325684
ordinary_baseline,O,8,0.13559322033898305,59,0.3218412399291992
ordinary_baseline,C,9,0.15254237288135594,59,0.410506010055542
ordinary_baseline,(,10,0.1694915254237288,59,0.6143078804016113
ordinary_baseline,=,11,0.1864406779661017,59,0.15918874740600586
ordinary_baseline,O,12,0.2033898305084746,59,0.5773513317108154
ordinary_baseline,),13,0.22033898305084745,59,0.45581841468811035
ordinary_baseline,N,14,0.23728813559322035,59,0.47667694091796875
ordinary_baseline,c,15,0.2542372881355932,59,0.2748119831085205
ordinary_baseline,2,16,0.2711864406779661,59,0.10425710678100586
ordinary_baseline,c,17,0.288135593220339,59,0.17835307121276855
ordinary_baseline,c,18,0.3050847457627119,59,0.17835307121276855
ordinary_baseline,c,19,0.3220338983050847,59,0.17835307121276855
ordinary_baseline,(,20,0.3389830508474576,59,0.19119548797607422
ordinary_baseline,C,21,0.3559322033898305,59,0.21782159805297852
ordinary_baseline,c,22,0.3728813559322034,59,0.0825662612915039
ordinary_baseline,3,23,0.3898305084745763,59,0.1965045928955078
ordinary_baseline,c,24,0.4067796610169492,59,0.11710309982299805
ordinary_baseline,c,25,0.423728813559322,59,0.11710309982299805
ordinary_baseline,c,26,0.4406779661016949,59,0.11710309982299805
ordinary_baseline,(,27,0.4576271186440678,59,0.06726408004760742
ordinary_baseline,N,28,0.4745762711864407,59,0.008568763732910156
ordinary_baseline,C,29,0.4915254237288136,59,0.041678428649902344
ordinary_baseline,(,30,0.5084745762711864,59,0.15763139724731445
ordinary_baseline,=,31,0.5254237288135594,59,0.32639026641845703
ordinary_baseline,O,32,0.5423728813559322,59,0.07448148727416992
ordinary_baseline,),33,0.559322033898305,59,0.1001882553100586
ordinary_baseline,O,34,0.576271186440678,59,0.12005424499511719
ordinary_baseline,[*],35,0.5932203389830508,59,0.12609624862670898
ordinary_baseline,),36,0.6101694915254238,59,0.06273460388183594
ordinary_baseline,c,37,0.6271186440677966,59,0.0995492935180664
ordinary_baseline,c,38,0.6440677966101694,59,0.0995492935180664
ordinary_baseline,3,39,0.6610169491525424,59,0.09412717819213867
ordinary_baseline,),40,0.6779661016949152,59,0.10755062103271484
ordinary_baseline,c,41,0.6949152542372882,59,0.10517454147338867
ordinary_baseline,c,42,0.711864406779661,59,0.10517454147338867
ordinary_baseline,2,43,0.7288135593220338,59,0.03931427001953125
ordinary_baseline,),44,0.7457627118644068,59,0.06651496887207031
ordinary_baseline,c,45,0.7627118644067796,59,0.03434038162231445
ordinary_baseline,c,46,0.7796610169491526,59,0.03434038162231445
ordinary_baseline,(,47,0.7966101694915254,59,0.005596160888671875
ordinary_baseline,C,48,0.8135593220338984,59,0.02125263214111328
ordinary_baseline,(,49,0.8305084745762712,59,0.09244108200073242
ordinary_baseline,C,50,0.847457627118644,59,0.051905155181884766
ordinary_baseline,),51,0.864406779661017,59,0.09508800506591797
ordinary_baseline,(,52,0.8813559322033898,59,0.07763862609863281
ordinary_baseline,C,53,0.8983050847457628,59,0.057274818420410156
ordinary_baseline,),54,0.9152542372881356,59,0.05698394775390625
ordinary_baseline,C,55,0.9322033898305084,59,0.05198240280151367
ordinary_baseline,),56,0.9491525423728814,59,0.12681055068969727
ordinary_baseline,c,57,0.9661016949152542,59,0.16797637939453125
ordinary_baseline,1,58,0.9830508474576272,59,0.1796879768371582
ordinary_baseline,[*],0,0.0,44,0.8531932830810547
ordinary_baseline,C,1,0.022727272727272728,44,0.8692026138305664
ordinary_baseline,1,2,0.045454545454545456,44,0.7541840076446533
ordinary_baseline,=,3,0.06818181818181818,44,0.26514267921447754
ordinary_baseline,C,4,0.09090909090909091,44,0.5066463947296143
ordinary_baseline,2,5,0.11363636363636363,44,0.49323344230651855
ordinary_baseline,O,6,0.13636363636363635,44,0.7122721672058105
ordinary_baseline,C,7,0.1590909090909091,44,0.6779053211212158
ordinary_baseline,C,8,0.18181818181818182,44,0.6779053211212158
ordinary_baseline,O,9,0.20454545454545456,44,0.7126858234405518
ordinary_baseline,C,10,0.22727272727272727,44,0.7178418636322021
ordinary_baseline,2,11,0.25,44,0.7795965671539307
ordinary_baseline,=,12,0.2727272727272727,44,0.574528694152832
ordinary_baseline,C,13,0.29545454545454547,44,0.5854523181915283
ordinary_baseline,(,14,0.3181818181818182,44,0.5576035976409912
ordinary_baseline,c,15,0.3409090909090909,44,0.5409610271453857
ordinary_baseline,2,16,0.36363636363636365,44,0.4464421272277832
ordinary_baseline,c,17,0.38636363636363635,44,0.48107194900512695
ordinary_baseline,c,18,0.4090909090909091,44,0.48107194900512695
ordinary_baseline,c,19,0.4318181818181818,44,0.48107194900512695
ordinary_baseline,(,20,0.45454545454545453,44,0.5332574844360352
ordinary_baseline,-,21,0.4772727272727273,44,0.5945596694946289
ordinary_baseline,c,22,0.5,44,0.6611347198486328
ordinary_baseline,3,23,0.5227272727272727,44,0.7146151065826416
ordinary_baseline,c,24,0.5454545454545454,44,0.5524394512176514
ordinary_baseline,c,25,0.5681818181818182,44,0.5524394512176514
ordinary_baseline,c,26,0.5909090909090909,44,0.5524394512176514
ordinary_baseline,(,27,0.6136363636363636,44,0.551375150680542
ordinary_baseline,[*],28,0.6363636363636364,44,0.4099109172821045
ordinary_baseline,),29,0.6590909090909091,44,0.4087531566619873
ordinary_baseline,s,30,0.6818181818181818,44,0.31410932540893555
ordinary_baseline,3,31,0.7045454545454546,44,0.30138421058654785
ordinary_baseline,),32,0.7272727272727273,44,0.4107203483581543
ordinary_baseline,s,33,0.75,44,0.22405695915222168
ordinary_baseline,2,34,0.7727272727272727,44,0.4779529571533203
ordinary_baseline,),35,0.7954545454545454,44,0.5735387802124023
ordinary_baseline,S,36,0.8181818181818182,44,0.6558477878570557
ordinary_baseline,1,37,0.8409090909090909,44,0.39327216148376465
ordinary_baseline,(,38,0.8636363636363636,44,0.511404275894165
ordinary_baseline,=,39,0.8863636363636364,44,0.10328197479248047
ordinary_baseline,O,40,0.9090909090909091,44,0.14326691627502441
ordinary_baseline,),41,0.9318181818181818,44,0.23572182655334473
ordinary_baseline,=,42,0.9545454545454546,44,0.011220932006835938
ordinary_baseline,O,43,0.9772727272727273,44,0.09377145767211914
ordinary_baseline,[*],0,0.0,31,1.0744891166687012
ordinary_baseline,N,1,0.03225806451612903,31,1.133378028869629
ordinary_baseline,C,2,0.06451612903225806,31,0.8660836219787598
ordinary_baseline,(,3,0.0967741935483871,31,0.9083747863769531
ordinary_baseline,C,4,0.12903225806451613,31,0.848116397857666
ordinary_baseline,C,5,0.16129032258064516,31,0.848116397857666
ordinary_baseline,C,6,0.1935483870967742,31,0.848116397857666
ordinary_baseline,N,7,0.22580645161290322,31,0.8120861053466797
ordinary_baseline,C,8,0.25806451612903225,31,0.6342654228210449
ordinary_baseline,(,9,0.2903225806451613,31,0.5078229904174805
ordinary_baseline,=,10,0.3225806451612903,31,0.7328963279724121
ordinary_baseline,O,11,0.3548387096774194,31,0.5104827880859375
ordinary_baseline,),12,0.3870967741935484,31,0.7038469314575195
ordinary_baseline,c,13,0.41935483870967744,31,0.7272830009460449
ordinary_baseline,1,14,0.45161290322580644,31,0.6959547996520996
ordinary_baseline,c,15,0.4838709677419355,31,0.722510814666748
ordinary_baseline,c,16,0.5161290322580645,31,0.722510814666748
ordinary_baseline,c,17,0.5483870967741935,31,0.722510814666748
ordinary_baseline,(,18,0.5806451612903226,31,0.6807994842529297
ordinary_baseline,F,19,0.6129032258064516,31,0.7721962928771973
ordinary_baseline,),20,0.6451612903225806,31,0.7439312934875488
ordinary_baseline,c,21,0.6774193548387096,31,0.9119906425476074
ordinary_baseline,c,22,0.7096774193548387,31,0.9119906425476074
ordinary_baseline,1,23,0.7419354838709677,31,0.6969265937805176
ordinary_baseline,),24,0.7741935483870968,31,0.4058041572570801
ordinary_baseline,C,25,0.8064516129032258,31,0.20014381408691406
ordinary_baseline,(,26,0.8387096774193549,31,0.2556595802307129
ordinary_baseline,[*],27,0.8709677419354839,31,0.3005557060241699
ordinary_baseline,),28,0.9032258064516129,31,0.3287172317504883
ordinary_baseline,=,29,0.9354838709677419,31,0.5545186996459961
ordinary_baseline,O,30,0.967741935483871,31,0.1298515796661377
ordinary_baseline,[*],0,0.0,23,1.0682661533355713
ordinary_baseline,C,1,0.043478260869565216,23,0.9819684028625488
ordinary_baseline,=,2,0.08695652173913043,23,2.060399055480957
ordinary_baseline,C,3,0.13043478260869565,23,0.28850769996643066
ordinary_baseline,(,4,0.17391304347826086,23,0.23316287994384766
ordinary_baseline,[*],5,0.21739130434782608,23,0.33063507080078125
ordinary_baseline,),6,0.2608695652173913,23,0.37186503410339355
ordinary_baseline,c,7,0.30434782608695654,23,0.4848160743713379
ordinary_baseline,1,8,0.34782608695652173,23,0.6231379508972168
ordinary_baseline,c,9,0.391304347826087,23,0.5606045722961426
ordinary_baseline,c,10,0.43478260869565216,23,0.5606045722961426
ordinary_baseline,c,11,0.4782608695652174,23,0.5606045722961426
ordinary_baseline,(,12,0.5217391304347826,23,0.7381753921508789
ordinary_baseline,[N+],13,0.5652173913043478,23,0.18759727478027344
ordinary_baseline,(,14,0.6086956521739131,23,0.41771602630615234
ordinary_baseline,=,15,0.6521739130434783,23,0.12759160995483398
ordinary_baseline,O,16,0.6956521739130435,23,0.2907216548919678
ordinary_baseline,),17,0.7391304347826086,23,0.23125839233398438
ordinary_baseline,[O-],18,0.782608695652174,23,0.09886598587036133
ordinary_baseline,),19,0.8260869565217391,23,0.1024634838104248
ordinary_baseline,c,20,0.8695652173913043,23,0.04832172393798828
ordinary_baseline,c,21,0.9130434782608695,23,0.04832172393798828
ordinary_baseline,1,22,0.9565217391304348,23,0.07004165649414062
ordinary_baseline,[*],0,0.0,35,0.030220985412597656
ordinary_baseline,O,1,0.02857142857142857,35,0.17310428619384766
ordinary_baseline,C,2,0.05714285714285714,35,0.10220527648925781
ordinary_baseline,1,3,0.08571428571428572,35,0.14611244201660156
ordinary_baseline,(,4,0.11428571428571428,35,0.14748287200927734
ordinary_baseline,C,5,0.14285714285714285,35,0.08578777313232422
ordinary_baseline,),6,0.17142857142857143,35,0.09716606140136719
ordinary_baseline,C,7,0.2,35,0.03797483444213867
ordinary_baseline,C,8,0.22857142857142856,35,0.03797483444213867
ordinary_baseline,(,9,0.2571428571428571,35,0.057697296142578125
ordinary_baseline,C,10,0.2857142857142857,35,0.00889444351196289
ordinary_baseline,),11,0.3142857142857143,35,0.06779861450195312
ordinary_baseline,(,12,0.34285714285714286,35,0.056629180908203125
ordinary_baseline,C,13,0.37142857142857144,35,8.106231689453125e-05
ordinary_baseline,),14,0.4,35,0.02469158172607422
ordinary_baseline,C,15,0.42857142857142855,35,0.0731658935546875
ordinary_baseline,(,16,0.45714285714285713,35,0.08831167221069336
ordinary_baseline,C,17,0.4857142857142857,35,0.041625022888183594
ordinary_baseline,),18,0.5142857142857142,35,0.06981945037841797
ordinary_baseline,(,19,0.5428571428571428,35,0.044483184814453125
ordinary_baseline,N,20,0.5714285714285714,35,0.13949203491210938
ordinary_baseline,2,21,0.6,35,0.09424781799316406
ordinary_baseline,C,22,0.6285714285714286,35,0.024583816528320312
ordinary_baseline,C,23,0.6571428571428571,35,0.024583816528320312
ordinary_baseline,C,24,0.6857142857142857,35,0.024583816528320312
ordinary_baseline,C,25,0.7142857142857143,35,0.024583816528320312
ordinary_baseline,(,26,0.7428571428571429,35,0.015184879302978516
ordinary_baseline,[*],27,0.7714285714285715,35,0.007016181945800781
ordinary_baseline,),28,0.8,35,0.0033054351806640625
ordinary_baseline,C,29,0.8285714285714286,35,0.013863563537597656
ordinary_baseline,2,30,0.8571428571428571,35,0.03226757049560547
ordinary_baseline,),31,0.8857142857142857,35,0.04926013946533203
ordinary_baseline,C,32,0.9142857142857143,35,0.03649473190307617
ordinary_baseline,1,33,0.9428571428571428,35,0.051541805267333984
ordinary_baseline,C,34,0.9714285714285714,35,0.008574962615966797
ordinary_baseline,C,0,0.0,66,0.1260361671447754
ordinary_baseline,(,1,0.015151515151515152,66,0.2023608684539795
ordinary_baseline,O,2,0.030303030303030304,66,0.048352956771850586
ordinary_baseline,2,3,0.045454545454545456,66,0.30165719985961914
ordinary_baseline,),4,0.06060606060606061,66,0.3856329917907715
ordinary_baseline,(,5,0.07575757575757576,66,0.36232447624206543
ordinary_baseline,[*],6,0.09090909090909091,66,0.43546628952026367
ordinary_baseline,),7,0.10606060606060606,66,0.549248218536377
ordinary_baseline,=,8,0.12121212121212122,66,0.7494773864746094
ordinary_baseline,N,9,0.13636363636363635,66,0.3636305332183838
ordinary_baseline,N,10,0.15151515151515152,66,0.3636305332183838
ordinary_baseline,=,11,0.16666666666666666,66,0.8013091087341309
ordinary_baseline,C,12,0.18181818181818182,66,0.6860132217407227
ordinary_baseline,2,13,0.19696969696969696,66,0.8498082160949707
ordinary_baseline,C,14,0.21212121212121213,66,0.7324247360229492
ordinary_baseline,1,15,0.22727272727272727,66,0.7744107246398926
ordinary_baseline,=,16,0.24242424242424243,66,0.9113221168518066
ordinary_baseline,C,17,0.25757575757575757,66,0.6032814979553223
ordinary_baseline,C,18,0.2727272727272727,66,0.6032814979553223
ordinary_baseline,=,19,0.2878787878787879,66,0.8779454231262207
ordinary_baseline,C,20,0.30303030303030304,66,0.4732844829559326
ordinary_baseline,(,21,0.3181818181818182,66,0.4677140712738037
ordinary_baseline,C,22,0.3333333333333333,66,0.42496728897094727
ordinary_baseline,=,23,0.3484848484848485,66,0.6456818580627441
ordinary_baseline,C,24,0.36363636363636365,66,0.45324182510375977
ordinary_baseline,1,25,0.3787878787878788,66,0.48323893547058105
ordinary_baseline,),26,0.3939393939393939,66,0.5503697395324707
ordinary_baseline,C,27,0.4090909090909091,66,0.48702311515808105
ordinary_baseline,2,28,0.42424242424242425,66,0.5722637176513672
ordinary_baseline,(,29,0.4393939393939394,66,0.5237278938293457
ordinary_baseline,C,30,0.45454545454545453,66,0.4448552131652832
ordinary_baseline,1,31,0.4696969696969697,66,0.5508236885070801
ordinary_baseline,=,32,0.48484848484848486,66,0.7029299736022949
ordinary_baseline,C,33,0.5,66,0.49284911155700684
ordinary_baseline,C,34,0.5151515151515151,66,0.49284911155700684
ordinary_baseline,=,35,0.5303030303030303,66,0.6228656768798828
ordinary_baseline,C,36,0.5454545454545454,66,0.4174621105194092
ordinary_baseline,C,37,0.5606060606060606,66,0.4174621105194092
ordinary_baseline,=,38,0.5757575757575758,66,0.8596911430358887
ordinary_baseline,C,39,0.5909090909090909,66,0.6567935943603516
ordinary_baseline,1,40,0.6060606060606061,66,0.7016291618347168
ordinary_baseline,C,41,0.6212121212121212,66,0.592409610748291
ordinary_baseline,(,42,0.6363636363636364,66,0.6546597480773926
ordinary_baseline,=,43,0.6515151515151515,66,0.8649945259094238
ordinary_baseline,O,44,0.6666666666666666,66,0.5965766906738281
ordinary_baseline,),45,0.6818181818181818,66,0.47469043731689453
ordinary_baseline,O,46,0.696969696969697,66,0.4443531036376953
ordinary_baseline,2,47,0.7121212121212122,66,0.758979320526123
ordinary_baseline,),48,0.7272727272727273,66,0.5658745765686035
ordinary_baseline,C,49,0.7424242424242424,66,0.5496182441711426
ordinary_baseline,1,50,0.7575757575757576,66,0.573117733001709
ordinary_baseline,=,51,0.7727272727272727,66,0.7334766387939453
ordinary_baseline,C,52,0.7878787878787878,66,0.6813278198242188
ordinary_baseline,C,53,0.803030303030303,66,0.6813278198242188
ordinary_baseline,=,54,0.8181818181818182,66,0.9300851821899414
ordinary_baseline,C,55,0.8333333333333334,66,0.7138466835021973
ordinary_baseline,(,56,0.8484848484848485,66,0.7051186561584473
ordinary_baseline,C,57,0.8636363636363636,66,0.7008638381958008
ordinary_baseline,=,58,0.8787878787878788,66,0.8854126930236816
ordinary_baseline,C,59,0.8939393939393939,66,0.6449136734008789
ordinary_baseline,1,60,0.9090909090909091,66,0.518002986907959
ordinary_baseline,),61,0.9242424242424242,66,0.4837322235107422
ordinary_baseline,O,62,0.9393939393939394,66,0.1052544116973877
ordinary_baseline,(,63,0.9545454545454546,66,0.07577133178710938
ordinary_baseline,[*],64,0.9696969696969697,66,0.1762535572052002
ordinary_baseline,),65,0.9848484848484849,66,0.05662798881530762
ordinary_baseline,[*],0,0.0,83,0.4521303176879883
ordinary_baseline,c,1,0.012048192771084338,83,0.4355325698852539
ordinary_baseline,1,2,0.024096385542168676,83,0.3715782165527344
ordinary_baseline,c,3,0.03614457831325301,83,0.24850678443908691
ordinary_baseline,c,4,0.04819277108433735,83,0.24850678443908691
ordinary_baseline,c,5,0.060240963855421686,83,0.24850678443908691
ordinary_baseline,(,6,0.07228915662650602,83,0.2964763641357422
ordinary_baseline,N,7,0.08433734939759036,83,0.24454402923583984
ordinary_baseline,(,8,0.0963855421686747,83,0.05922555923461914
ordinary_baseline,c,9,0.10843373493975904,83,0.09825539588928223
ordinary_baseline,2,10,0.12048192771084337,83,0.16456246376037598
ordinary_baseline,c,11,0.13253012048192772,83,0.10938644409179688
ordinary_baseline,c,12,0.14457831325301204,83,0.10938644409179688
ordinary_baseline,c,13,0.1566265060240964,83,0.10938644409179688
ordinary_baseline,(,14,0.1686746987951807,83,0.12285947799682617
ordinary_baseline,C,15,0.18072289156626506,83,0.17197751998901367
ordinary_baseline,#,16,0.1927710843373494,83,0.17764520645141602
ordinary_baseline,N,17,0.20481927710843373,83,0.07740306854248047
ordinary_baseline,),18,0.21686746987951808,83,0.2944216728210449
ordinary_baseline,c,19,0.2289156626506024,83,0.31736183166503906
ordinary_baseline,c,20,0.24096385542168675,83,0.31736183166503906
ordinary_baseline,2,21,0.25301204819277107,83,0.30059075355529785
ordinary_baseline,),22,0.26506024096385544,83,0.2454080581665039
ordinary_baseline,c,23,0.27710843373493976,83,0.29756736755371094
ordinary_baseline,2,24,0.2891566265060241,83,0.3131532669067383
ordinary_baseline,c,25,0.30120481927710846,83,0.4238274097442627
ordinary_baseline,c,26,0.3132530120481928,83,0.4238274097442627
ordinary_baseline,c,27,0.3253012048192771,83,0.4238274097442627
ordinary_baseline,(,28,0.3373493975903614,83,0.447176456451416
ordinary_baseline,N,29,0.3493975903614458,83,0.4112889766693115
ordinary_baseline,3,30,0.3614457831325301,83,0.3877537250518799
ordinary_baseline,C,31,0.37349397590361444,83,0.5039846897125244
ordinary_baseline,(,32,0.3855421686746988,83,0.5250992774963379
ordinary_baseline,=,33,0.39759036144578314,83,0.19584441184997559
ordinary_baseline,O,34,0.40963855421686746,83,0.3315725326538086
ordinary_baseline,),35,0.42168674698795183,83,0.3939840793609619
ordinary_baseline,c,36,0.43373493975903615,83,0.41687989234924316
ordinary_baseline,4,37,0.4457831325301205,83,0.4108431339263916
ordinary_baseline,c,38,0.4578313253012048,83,0.38999509811401367
ordinary_baseline,c,39,0.46987951807228917,83,0.38999509811401367
ordinary_baseline,c,40,0.4819277108433735,83,0.38999509811401367
ordinary_baseline,(,41,0.4939759036144578,83,0.41369128227233887
