source,candidate,drift_gnn,drift_tx,node_diff,edge_diff,degree_diff
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC([*])=O)cc2)C(=O)OC(C)CC)cc1,[*]Oc1ccc(CC(NC(=O)PCc2ccc(OC(=O)CCC([*])=O)cc2)C(=O)OC(C)CC)cc1,0.2069530487060547,0.1473088264465332,0,0,0.0
[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])nc6C5=O)cc4)cc2)C3=O)cc1,0.004942178726196289,0.07021713256835938,0,0,0.0
[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(n2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,0.00918722152709961,0.03981781005859375,0,0,0.0
[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,[*]C(=O)Nc1ccc(CC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,0.08166074752807617,0.013355731964111328,0,0,0.0
[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)nc4)cc2)C3=O)cc1,0.009654521942138672,0.019115924835205078,0,0,0.0
[*]CC(S1)=CC=C1OC(=S)[*],[*]CC(S1)=CS=C1OC(=S)[*],0.0760335922241211,0.37889528274536133,0,0,0.0
[*]CC(S1)=CC=C1OC(=S)[*],[*]CC(P1)=CC=C1OC(=S)[*],0.03132176399230957,0.1470355987548828,0,0,0.0
[*]CC([*])C(=O)N1CCOCC1,[*]CC([*])C(-O)N1CCOCC1,0.029119491577148438,0.2957167625427246,0,0,0.0
[*]CC([*])C(=O)N1CCOCC1,[*]CC([*])C(=O)N1NCOCC1,0.19298505783081055,0.0616307258605957,0,0,0.0
O([*])C(=O)Oc1c(OC)cc(cc1)C(C)c1ccc(cc1)([*]),O([*])C(=O)Oc1c(NC)cc(cc1)C(C)c1ccc(cc1)([*]),0.002860546112060547,0.06711721420288086,0,0,0.0
O([*])C(=O)Oc1c(OC)cc(cc1)C(C)c1ccc(cc1)([*]),O([*])I(=O)Oc1c(OC)cc(cc1)C(C)c1ccc(cc1)([*]),0.015360832214355469,0.1312565803527832,0,0,0.0
O([*])C(=O)Oc1c(OC)cc(cc1)C(C)c1ccc(cc1)([*]),O([*])C(=O)Oc1c(OC)cc(cc1)C(C)c1ncc(cc1)([*]),0.045847415924072266,0.17160415649414062,0,0,0.0
[*]Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,[*]Oc1ccc(NC(=O)c2cc(C(=O)Ns3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,0.3390231132507324,0.3029298782348633,0,0,0.0
[*]Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,[*]Oc1ccc(NC(=O)s2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,0.3752126693725586,0.4840056896209717,0,0,0.0
[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,[*]OC(=O)C(Cc1ccccc1)NS(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,0.045137882232666016,0.04280281066894531,0,0,0.0
[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=S)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,0.31766176223754883,0.22095799446105957,0,0,0.0
[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)S(=O)OC1COC2C([*])COC12,0.019958972930908203,0.03834056854248047,0,0,0.0
[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,[*]OC(=O)C(Cs1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,0.9288616180419922,1.9801347255706787,0,0,0.0
[*]CCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O[*],[*]CCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=N)C=CC(=O)O[*],0.04463958740234375,0.04105234146118164,0,0,0.0
[*]CCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O[*],[*]CCOCCOCCOC(=O)C=CC(=P)NCCCCCCNC(=O)C=CC(=O)O[*],0.24989891052246094,0.038361549377441406,0,0,0.0
[*]CCCCc1nc2cc3sc([*])nc3cc2s1,[*]CCCCc1nc2cc3sc([*])nc3cc2o1,0.13716340065002441,0.49285387992858887,0,0,0.0
[*]CCCCc1nc2cc3sc([*])nc3cc2s1,[*]CCCCc1cc2cc3sc([*])nc3cc2s1,0.07694554328918457,0.23281645774841309,0,0,0.0
[*]CC([*])C(=O)NCO,[*]NC([*])C(=O)NCO,0.3980140686035156,0.13603448867797852,0,0,0.0
[*]CC([*])C(=O)NCO,[*]CC([*])C(=C)NCO,0.6178402900695801,0.5188007354736328,0,0,0.0
[*]CC([*])C(=O)NCO,[*]CC([*])C(=O)NCBr,0.28771114349365234,0.7505526542663574,0,0,0.0
[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,[*]CC([*])n1c2ccc(I)cc2c2cc(I)cnc21,0.022769451141357422,0.011839866638183594,0,0,0.0
[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,[*]CC([*])n1s2ccc(I)cc2c2cc(I)ccc21,0.20331335067749023,0.783501148223877,0,0,0.0
[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,[*]CC([*])n1c2cnc(I)cc2c2cc(I)ccc21,0.01379251480102539,0.08181190490722656,0,0,0.0
[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,[*]CC([*])n1c2ccc(I)nc2c2cc(I)ccc21,0.005026340484619141,0.023842334747314453,0,0,0.0
[*]Oc1ccc(C(C)(C)c2ccc(Oc3nc([*])nc(Cl)n3)cc2)cc1,[*]Oc1ncc(C(C)(C)c2ccc(Oc3nc([*])nc(Cl)n3)cc2)cc1,0.07726192474365234,0.026439189910888672,0,0,0.0
[*]Oc1ccc(C(C)(C)c2ccc(Oc3nc([*])nc(Cl)n3)cc2)cc1,[*]Oc1ccc(I(C)(C)c2ccc(Oc3nc([*])nc(Cl)n3)cc2)cc1,0.4188385009765625,0.0021500587463378906,0,0,0.0
[*]C=CC1CC([*])C2CC=CC12,[*]C=PC1CC([*])C2CC=CC12,0.47481870651245117,0.10737800598144531,0,0,0.0
[*]C=CC1CC([*])C2CC=CC12,[*]C=CC1CC([*])C2CN=CC12,0.1134328842163086,0.13602638244628906,0,0,0.0
[*]C=CC1CC([*])C2CC=CC12,[*]C=CC1PC([*])C2CC=CC12,0.41211748123168945,0.12802934646606445,0,0,0.0
[*]c1nc2ccc(-c3ccc4nc(-c5cccc6cc7c([*])cccc7cc56)sc4c3)cc2s1,[*]c1nc2ccc(-c3ccc4nc(-c5cccc6cc7c([*])nccc7cc56)sc4c3)cc2s1,0.03017902374267578,0.019929170608520508,0,0,0.0
[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],[*]C(S1)=CC=C1C(=S)C(S2)=CC=P2O[*],0.6688594818115234,0.06915044784545898,0,0,0.0
[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],[*]S(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],0.15301275253295898,0.136474609375,0,0,0.0
[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],[*]C(S1)=CC=C1C(=S)C(S2)=NC=C2O[*],0.17119169235229492,0.17254185676574707,0,0,0.0
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC(C)C)cc1,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCNCCCC([*])=O)cc2)C(=O)OC(C)C)cc1,0.06185102462768555,0.03698301315307617,0,0,0.0
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC(C)C)cc1,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=P)CCCCCCC([*])=O)cc2)C(=O)OC(C)C)cc1,0.23241329193115234,0.012193679809570312,0,0,0.0
[*]C=CC1CC([*])C(C(=O)OC)C1,[*]C/CC1CC([*])C(C(=O)OC)C1,0.833958625793457,0.7865262031555176,0,0,0.0
[*]C=CC1CC([*])C(C(=O)OC)C1,[*]C=PC1CC([*])C(C(=O)OC)C1,0.6836123466491699,0.2697615623474121,0,0,0.0
[*]C=CC1CC([*])C(C(=O)OC)C1,[*]C=CC1CC([*])P(C(=O)OC)C1,0.36864376068115234,0.1180715560913086,0,0,0.0
[*]NC(c1ccccc1)C(C)(C)C([*])=O,[*]NC(c1ccccc1)C(C)(C)C([*])=N,0.14136362075805664,0.3301877975463867,0,0,0.0
