row_index,model,probe_status,position,token,prediction,signed_delta,absolute_delta
2956,defended_transformer,token_deletion_may_be_invalid_smiles,66,=,2.8114194869995117,-0.03126406669616699,0.03126406669616699
2956,defended_transformer,token_deletion_may_be_invalid_smiles,67,O,2.7027969360351562,-0.13988661766052246,0.13988661766052246
2956,defended_transformer,token_deletion_may_be_invalid_smiles,68,),2.750701665878296,-0.09198188781738281,0.09198188781738281
2956,defended_transformer,token_deletion_may_be_invalid_smiles,69,c,2.711885452270508,-0.1307981014251709,0.1307981014251709
2956,defended_transformer,token_deletion_may_be_invalid_smiles,70,1,2.8887739181518555,0.04609036445617676,0.04609036445617676
2957,clean_transformer,token_deletion_may_be_invalid_smiles,0,[*],3.495225667953491,-1.0794432163238525,1.0794432163238525
2957,clean_transformer,token_deletion_may_be_invalid_smiles,1,c,3.4181525707244873,-1.1565163135528564,1.1565163135528564
2957,clean_transformer,token_deletion_may_be_invalid_smiles,2,1,3.288694143295288,-1.2859747409820557,1.2859747409820557
2957,clean_transformer,token_deletion_may_be_invalid_smiles,3,c,3.1594197750091553,-1.4152491092681885,1.4152491092681885
2957,clean_transformer,token_deletion_may_be_invalid_smiles,4,c,3.1594197750091553,-1.4152491092681885,1.4152491092681885
2957,clean_transformer,token_deletion_may_be_invalid_smiles,5,c,3.1594197750091553,-1.4152491092681885,1.4152491092681885
2957,clean_transformer,token_deletion_may_be_invalid_smiles,6,c,3.1594197750091553,-1.4152491092681885,1.4152491092681885
2957,clean_transformer,token_deletion_may_be_invalid_smiles,7,(,3.245915412902832,-1.3287534713745117,1.3287534713745117
2957,clean_transformer,token_deletion_may_be_invalid_smiles,8,-,3.024233818054199,-1.5504350662231445,1.5504350662231445
2957,clean_transformer,token_deletion_may_be_invalid_smiles,9,c,3.491971015930176,-1.082697868347168,1.082697868347168
2957,clean_transformer,token_deletion_may_be_invalid_smiles,10,2,3.6220293045043945,-0.9526395797729492,0.9526395797729492
2957,clean_transformer,token_deletion_may_be_invalid_smiles,11,n,3.6363677978515625,-0.9383010864257812,0.9383010864257812
2957,clean_transformer,token_deletion_may_be_invalid_smiles,12,n,3.6363677978515625,-0.9383010864257812,0.9383010864257812
2957,clean_transformer,token_deletion_may_be_invalid_smiles,13,c,3.727914333343506,-0.8467545509338379,0.8467545509338379
2957,clean_transformer,token_deletion_may_be_invalid_smiles,14,(,3.766622543334961,-0.8080463409423828,0.8080463409423828
2957,clean_transformer,token_deletion_may_be_invalid_smiles,15,[*],3.7970800399780273,-0.7775888442993164,0.7775888442993164
2957,clean_transformer,token_deletion_may_be_invalid_smiles,16,),3.887303590774536,-0.6873652935028076,0.6873652935028076
2957,clean_transformer,token_deletion_may_be_invalid_smiles,17,o,3.9438977241516113,-0.6307711601257324,0.6307711601257324
2957,clean_transformer,token_deletion_may_be_invalid_smiles,18,2,4.527348518371582,-0.04732036590576172,0.04732036590576172
2957,clean_transformer,token_deletion_may_be_invalid_smiles,19,),4.441790580749512,-0.13287830352783203,0.13287830352783203
2957,clean_transformer,token_deletion_may_be_invalid_smiles,20,c,4.52479362487793,-0.04987525939941406,0.04987525939941406
2957,clean_transformer,token_deletion_may_be_invalid_smiles,21,1,4.5621657371521,-0.01250314712524414,0.01250314712524414
2957,defended_transformer,token_deletion_may_be_invalid_smiles,0,[*],3.672013282775879,-0.5050415992736816,0.5050415992736816
2957,defended_transformer,token_deletion_may_be_invalid_smiles,1,c,3.581840753555298,-0.5952141284942627,0.5952141284942627
2957,defended_transformer,token_deletion_may_be_invalid_smiles,2,1,3.4224588871002197,-0.7545959949493408,0.7545959949493408
2957,defended_transformer,token_deletion_may_be_invalid_smiles,3,c,3.244943618774414,-0.9321112632751465,0.9321112632751465
2957,defended_transformer,token_deletion_may_be_invalid_smiles,4,c,3.244943618774414,-0.9321112632751465,0.9321112632751465
2957,defended_transformer,token_deletion_may_be_invalid_smiles,5,c,3.244943618774414,-0.9321112632751465,0.9321112632751465
2957,defended_transformer,token_deletion_may_be_invalid_smiles,6,c,3.244943618774414,-0.9321112632751465,0.9321112632751465
2957,defended_transformer,token_deletion_may_be_invalid_smiles,7,(,3.218057155609131,-0.9589977264404297,0.9589977264404297
2957,defended_transformer,token_deletion_may_be_invalid_smiles,8,-,3.513760805130005,-0.6632940769195557,0.6632940769195557
2957,defended_transformer,token_deletion_may_be_invalid_smiles,9,c,3.6197030544281006,-0.55735182762146,0.55735182762146
2957,defended_transformer,token_deletion_may_be_invalid_smiles,10,2,3.6517112255096436,-0.525343656539917,0.525343656539917
2957,defended_transformer,token_deletion_may_be_invalid_smiles,11,n,3.7055253982543945,-0.471529483795166,0.471529483795166
2957,defended_transformer,token_deletion_may_be_invalid_smiles,12,n,3.7055253982543945,-0.471529483795166,0.471529483795166
2957,defended_transformer,token_deletion_may_be_invalid_smiles,13,c,3.864609956741333,-0.31244492530822754,0.31244492530822754
2957,defended_transformer,token_deletion_may_be_invalid_smiles,14,(,3.6762657165527344,-0.5007891654968262,0.5007891654968262
2957,defended_transformer,token_deletion_may_be_invalid_smiles,15,[*],3.4711904525756836,-0.705864429473877,0.705864429473877
2957,defended_transformer,token_deletion_may_be_invalid_smiles,16,),3.738119125366211,-0.4389357566833496,0.4389357566833496
2957,defended_transformer,token_deletion_may_be_invalid_smiles,17,o,3.8135898113250732,-0.3634650707244873,0.3634650707244873
2957,defended_transformer,token_deletion_may_be_invalid_smiles,18,2,3.915806293487549,-0.2612485885620117,0.2612485885620117
2957,defended_transformer,token_deletion_may_be_invalid_smiles,19,),4.0038371086120605,-0.1732177734375,0.1732177734375
2957,defended_transformer,token_deletion_may_be_invalid_smiles,20,c,3.9480981826782227,-0.2289566993713379,0.2289566993713379
2957,defended_transformer,token_deletion_may_be_invalid_smiles,21,1,4.214078903198242,0.03702402114868164,0.03702402114868164
2958,clean_transformer,token_deletion_may_be_invalid_smiles,0,[*],5.765285015106201,-0.11045360565185547,0.11045360565185547
2958,clean_transformer,token_deletion_may_be_invalid_smiles,1,C,5.72801399230957,-0.14772462844848633,0.14772462844848633
2958,clean_transformer,token_deletion_may_be_invalid_smiles,2,C,5.72801399230957,-0.14772462844848633,0.14772462844848633
2958,clean_transformer,token_deletion_may_be_invalid_smiles,3,C,5.72801399230957,-0.14772462844848633,0.14772462844848633
2958,clean_transformer,token_deletion_may_be_invalid_smiles,4,C,5.72801399230957,-0.14772462844848633,0.14772462844848633
2958,clean_transformer,token_deletion_may_be_invalid_smiles,5,C,5.72801399230957,-0.14772462844848633,0.14772462844848633
2958,clean_transformer,token_deletion_may_be_invalid_smiles,6,C,5.72801399230957,-0.14772462844848633,0.14772462844848633
2958,clean_transformer,token_deletion_may_be_invalid_smiles,7,C,5.72801399230957,-0.14772462844848633,0.14772462844848633
2958,clean_transformer,token_deletion_may_be_invalid_smiles,8,N,5.813912391662598,-0.061826229095458984,0.061826229095458984
2958,clean_transformer,token_deletion_may_be_invalid_smiles,9,C,5.6076579093933105,-0.2680807113647461,0.2680807113647461
2958,clean_transformer,token_deletion_may_be_invalid_smiles,10,(,5.57466983795166,-0.3010687828063965,0.3010687828063965
2958,clean_transformer,token_deletion_may_be_invalid_smiles,11,=,5.735898971557617,-0.13983964920043945,0.13983964920043945
2958,clean_transformer,token_deletion_may_be_invalid_smiles,12,O,5.586203575134277,-0.2895350456237793,0.2895350456237793
2958,clean_transformer,token_deletion_may_be_invalid_smiles,13,),5.650195598602295,-0.22554302215576172,0.22554302215576172
2958,clean_transformer,token_deletion_may_be_invalid_smiles,14,C,5.647783279418945,-0.22795534133911133,0.22795534133911133
2958,clean_transformer,token_deletion_may_be_invalid_smiles,15,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,16,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,17,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,18,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,19,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,20,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,21,C,5.647783279418945,-0.22795534133911133,0.22795534133911133
2958,clean_transformer,token_deletion_may_be_invalid_smiles,22,C,5.647783279418945,-0.22795534133911133,0.22795534133911133
2958,clean_transformer,token_deletion_may_be_invalid_smiles,23,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,24,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,25,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,26,C,5.647783279418945,-0.22795534133911133,0.22795534133911133
2958,clean_transformer,token_deletion_may_be_invalid_smiles,27,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,28,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,29,C,5.647783279418945,-0.22795534133911133,0.22795534133911133
2958,clean_transformer,token_deletion_may_be_invalid_smiles,30,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,31,C,5.647783279418945,-0.22795534133911133,0.22795534133911133
2958,clean_transformer,token_deletion_may_be_invalid_smiles,32,C,5.647782802581787,-0.22795581817626953,0.22795581817626953
2958,clean_transformer,token_deletion_may_be_invalid_smiles,33,(,5.603374481201172,-0.27236413955688477,0.27236413955688477
2958,clean_transformer,token_deletion_may_be_invalid_smiles,34,=,5.61301326751709,-0.2627253532409668,0.2627253532409668
2958,clean_transformer,token_deletion_may_be_invalid_smiles,35,O,5.561439514160156,-0.3142991065979004,0.3142991065979004
