row_index,model,probe_status,position,token,prediction,signed_delta,absolute_delta
3534,defended_transformer,token_deletion_may_be_invalid_smiles,13,(,3.845729112625122,-0.872025728225708,0.872025728225708
3534,defended_transformer,token_deletion_may_be_invalid_smiles,14,C,4.036436080932617,-0.6813187599182129,0.6813187599182129
3534,defended_transformer,token_deletion_may_be_invalid_smiles,15,(,3.9888558387756348,-0.7288990020751953,0.7288990020751953
3534,defended_transformer,token_deletion_may_be_invalid_smiles,16,C,4.053497791290283,-0.6642570495605469,0.6642570495605469
3534,defended_transformer,token_deletion_may_be_invalid_smiles,17,),3.96527099609375,-0.7524838447570801,0.7524838447570801
3534,defended_transformer,token_deletion_may_be_invalid_smiles,18,(,4.037209987640381,-0.6805448532104492,0.6805448532104492
3534,defended_transformer,token_deletion_may_be_invalid_smiles,19,C,3.943423271179199,-0.7743315696716309,0.7743315696716309
3534,defended_transformer,token_deletion_may_be_invalid_smiles,20,),3.946392297744751,-0.7713625431060791,0.7713625431060791
3534,defended_transformer,token_deletion_may_be_invalid_smiles,21,c,3.9696741104125977,-0.7480807304382324,0.7480807304382324
3534,defended_transformer,token_deletion_may_be_invalid_smiles,22,2,3.983900308609009,-0.7338545322418213,0.7338545322418213
3534,defended_transformer,token_deletion_may_be_invalid_smiles,23,c,3.909580707550049,-0.8081741333007812,0.8081741333007812
3534,defended_transformer,token_deletion_may_be_invalid_smiles,24,c,3.909580707550049,-0.8081741333007812,0.8081741333007812
3534,defended_transformer,token_deletion_may_be_invalid_smiles,25,c,3.909580707550049,-0.8081741333007812,0.8081741333007812
3534,defended_transformer,token_deletion_may_be_invalid_smiles,26,(,3.8658485412597656,-0.8519062995910645,0.8519062995910645
3534,defended_transformer,token_deletion_may_be_invalid_smiles,27,O,4.030499458312988,-0.6872553825378418,0.6872553825378418
3534,defended_transformer,token_deletion_may_be_invalid_smiles,28,[*],3.9265103340148926,-0.7912445068359375,0.7912445068359375
3534,defended_transformer,token_deletion_may_be_invalid_smiles,29,),4.064939498901367,-0.6528153419494629,0.6528153419494629
3534,defended_transformer,token_deletion_may_be_invalid_smiles,30,c,4.307506561279297,-0.4102482795715332,0.4102482795715332
3534,defended_transformer,token_deletion_may_be_invalid_smiles,31,c,4.307506561279297,-0.4102482795715332,0.4102482795715332
3534,defended_transformer,token_deletion_may_be_invalid_smiles,32,2,4.530548572540283,-0.18720626831054688,0.18720626831054688
3534,defended_transformer,token_deletion_may_be_invalid_smiles,33,),4.516811847686768,-0.2009429931640625,0.2009429931640625
3534,defended_transformer,token_deletion_may_be_invalid_smiles,34,c,4.787591457366943,0.06983661651611328,0.06983661651611328
3534,defended_transformer,token_deletion_may_be_invalid_smiles,35,c,4.787591457366943,0.06983661651611328,0.06983661651611328
3534,defended_transformer,token_deletion_may_be_invalid_smiles,36,1,4.7752485275268555,0.05749368667602539,0.05749368667602539
3074,clean_transformer,token_deletion_may_be_invalid_smiles,0,[*],4.672107696533203,-0.7677907943725586,0.7677907943725586
3074,clean_transformer,token_deletion_may_be_invalid_smiles,1,c,4.7652788162231445,-0.6746196746826172,0.6746196746826172
3074,clean_transformer,token_deletion_may_be_invalid_smiles,2,1,4.522116184234619,-0.9177823066711426,0.9177823066711426
3074,clean_transformer,token_deletion_may_be_invalid_smiles,3,c,4.574760913848877,-0.8651375770568848,0.8651375770568848
3074,clean_transformer,token_deletion_may_be_invalid_smiles,4,c,4.574760913848877,-0.8651375770568848,0.8651375770568848
3074,clean_transformer,token_deletion_may_be_invalid_smiles,5,c,4.574760913848877,-0.8651375770568848,0.8651375770568848
