row_index,model,n_representations,prediction_mean,prediction_std,prediction_range,max_pairwise_prediction_drift,length_prediction_correlation,embedding_mean_feature_variance,embedding_mean_pairwise_distance,embedding_max_pairwise_distance,representation_invariance_score
3002,clean_transformer,11,4.443685444918546,0.4648315203351195,1.5593247413635254,1.5593247413635254,0.1411024553466382,0.022059236469765937,1.6676446253883075,3.6376020740646826,0.5112379332178512
3002,defended_transformer,11,3.9631959958509966,0.40527627979093533,1.1611411571502686,1.1611411571502686,0.47053252606658763,0.01241257253792561,1.2021972535433885,2.5698193695418676,0.5453910138712215
3003,clean_transformer,11,3.739722728729248,0.2223808790283789,0.7563958168029785,0.7563958168029785,0.690092660898364,0.012626580376779807,1.2891468862877165,2.405944887401168,0.6861632742409416
3003,defended_transformer,11,2.8911560448733242,0.22598070860306835,0.92333984375,0.92333984375,-0.15052808813490834,0.004583843543654332,0.7255381245867812,1.7884532064520022,0.6826949876528257
3004,clean_transformer,11,2.9993381283499976,0.6143603597253031,2.0220212936401367,2.0220212936401367,0.6333237763819324,0.038158405540672305,2.147211858963741,4.144326487156038,0.44177846874906984
3004,defended_transformer,11,3.0518851930444892,0.3941521219314088,1.428373098373413,1.428373098373413,-0.13803986502425702,0.011940632299917098,1.1738996062754874,2.790470934639961,0.5522825380684725
3005,clean_transformer,11,6.34473874352195,0.27309895386982286,0.9039320945739746,0.9039320945739746,-0.033065736421439194,0.01853796967265137,1.5700607854216186,2.59398476998559,0.6403307831847737
3005,defended_transformer,11,6.02707559412176,0.3490604314025755,1.379652976989746,1.379652976989746,0.15447084221678123,0.006771744709723066,0.8426766078091,2.084734496633839,0.5820973666305287
3006,clean_transformer,11,3.6793144832957876,0.5887284345507379,1.9803681373596191,1.9803681373596191,-0.402641351912662,0.04356983660907849,2.279864298205747,5.466833696940305,0.4523127138676206
3006,defended_transformer,11,3.602449048649181,0.39784779338615367,1.259093999862671,1.259093999862671,-0.5364970754623822,0.009543411129153308,1.030047471203766,2.375844685935713,0.5499737954662474
3007,clean_transformer,11,4.977810599587181,0.7236583826293757,2.0938940048217773,2.0938940048217773,0.4590139954179013,0.06689330994174307,2.7809034964051045,5.384949099539571,0.401868643623818
3007,defended_transformer,11,5.319774280894887,0.5097822678098726,1.585442066192627,1.585442066192627,0.3877338720736346,0.0150771322390506,1.3620121240478262,2.8473807946687084,0.488164864551005
3008,clean_transformer,11,3.5484464168548584,0.39525833905895275,1.2279324531555176,1.2279324531555176,0.18901683651124143,0.033494071429066186,2.0196283628623926,4.363067322933218,0.5515894371355098
3008,defended_transformer,11,3.123597578568892,0.4720898876342726,1.778963327407837,1.778963327407837,0.17498463441438775,0.011723952900836637,1.145070274340307,2.7341635060097835,0.5073656959169156
3009,clean_transformer,11,4.162265799262307,0.386901942400561,1.3340461254119873,1.3340461254119873,-0.6861499916108224,0.02144334964768454,1.6605777847258516,3.3238177050485738,0.5568686185251113
3009,defended_transformer,11,3.8026446212421763,0.5883511196634839,2.161813735961914,2.161813735961914,-0.6524076681464385,0.019241494522267075,1.4560641328791508,3.648990904126673,0.4524715366693465
3010,clean_transformer,11,5.187183120033958,0.4034976528790462,1.267448902130127,1.267448902130127,0.35775941398176747,0.015897803337408378,1.3765682065854514,2.5366329012286823,0.5464813163710789
3010,defended_transformer,11,5.498447201468728,0.1763885109645592,0.5043964385986328,0.5043964385986328,0.3256158520212341,0.0022012347230117163,0.5358392764786888,0.8678907395474342,0.7337915429222279
3011,clean_transformer,11,6.174761815504595,0.36964600822707677,1.4036855697631836,1.4036855697631836,0.6482601333362406,0.01706264921674988,1.5000985009131145,2.2785289692228186,0.5680963514157914
3011,defended_transformer,11,6.061373017051003,0.27621589369823174,1.0037899017333984,1.0037899017333984,0.34248741046308434,0.0061895859024446625,0.8871648604904653,1.720811864514851,0.6377129805036356
3012,clean_transformer,11,4.408568425612017,0.5368869749447676,1.7136220932006836,1.7136220932006836,0.15868819488818758,0.047261981462226765,2.3698488085868212,5.355664455467657,0.47523196994897576
3012,defended_transformer,11,4.511857227845625,0.5644563731295283,1.8869075775146484,1.8869075775146484,-0.46319237681844394,0.015599417162197407,1.3546566575153063,3.0037798859122935,0.46276188621642195
3013,clean_transformer,11,5.666877313093706,0.720079239921664,2.7262048721313477,2.7262048721313477,0.3181629482969025,0.03982548574664616,1.9175866028925141,5.28003558146205,0.4030610184158491
3013,defended_transformer,11,5.486613447015936,0.24201361171302818,0.8019819259643555,0.8019819259643555,-0.17906552097141673,0.004433748582325657,0.7533123394678888,1.367185543798526,0.6676644002008156
