sample_id,strategy,query_number,best_drift
row_3446,greedy,5,2.6553080081939697
row_3446,greedy,6,2.6553080081939697
row_3446,greedy,7,2.6553080081939697
row_3446,greedy,8,2.6553080081939697
row_3446,greedy,9,2.6553080081939697
row_3446,greedy,10,2.6553080081939697
row_3446,greedy,11,2.6553080081939697
row_3446,greedy,12,2.6553080081939697
row_3446,beam,0,0.0
row_3446,beam,1,0.32973194122314453
row_3446,beam,2,0.5469789505004883
row_3446,beam,3,0.8855061531066895
row_3446,beam,4,0.8855061531066895
row_3446,beam,5,0.8855061531066895
row_3446,beam,6,0.8855061531066895
row_3446,beam,7,2.227987289428711
row_3446,beam,8,2.227987289428711
row_3446,beam,9,2.227987289428711
row_3446,beam,10,2.227987289428711
row_3446,beam,11,2.227987289428711
row_3446,beam,12,2.227987289428711
row_3446,metropolis_mcmc,0,0.0
row_3446,metropolis_mcmc,1,0.32973194122314453
row_3446,metropolis_mcmc,2,0.32973194122314453
row_3446,metropolis_mcmc,3,0.8525886535644531
row_3446,metropolis_mcmc,4,1.4004054069519043
row_3446,metropolis_mcmc,5,2.6553080081939697
row_3446,metropolis_mcmc,6,2.6553080081939697
row_3446,metropolis_mcmc,7,2.6553080081939697
row_3446,metropolis_mcmc,8,2.6553080081939697
row_3446,metropolis_mcmc,9,2.6553080081939697
row_3446,metropolis_mcmc,10,2.6553080081939697
row_3446,metropolis_mcmc,11,2.6553080081939697
row_3446,metropolis_mcmc,12,2.6553080081939697
row_3446,evolutionary,0,0.0
row_3446,evolutionary,1,0.32973194122314453
row_3446,evolutionary,2,0.5469789505004883
row_3446,evolutionary,3,0.8855061531066895
row_3446,evolutionary,4,0.8855061531066895
row_3446,evolutionary,5,1.2073464393615723
row_3446,evolutionary,6,1.2073464393615723
row_3446,evolutionary,7,1.2073464393615723
row_3446,evolutionary,8,1.2073464393615723
row_3446,evolutionary,9,1.2073464393615723
row_3446,evolutionary,10,1.2073464393615723
row_3446,evolutionary,11,1.2073464393615723
row_3446,evolutionary,12,1.2073464393615723
row_3553,random,0,0.0
row_3553,random,1,0.18099021911621094
row_3553,random,2,0.9414510726928711
row_3553,random,3,1.192359447479248
row_3553,random,4,1.192359447479248
row_3553,random,5,1.192359447479248
row_3553,random,6,1.192359447479248
row_3553,random,7,1.192359447479248
row_3553,random,8,1.192359447479248
row_3553,random,9,1.192359447479248
